,标题,作者,类型,是否完结,下载地址,密码,内容,漫画页地址
84,《封神演义》藤崎龙 中文版1-23卷完 日本漫画 PDF,藤崎龙 ,其他,完结,https://pan.baidu.com/share/init?surl=KQmzGrs3SxzyKowRt-1GVQ,t70k,"<div class=""article-content"">
 <div class=""wp-block-image"">
  <figure class=""aligncenter is-resized"">
   <img alt="""" class=""wp-image-1192"" height=""482"" sizes=""(max-width: 364px) 100vw, 364px"" src=""https://www.pdf5.net/wp-content/uploads/2019/03/24080311292.png"" srcset=""https://www.pdf5.net/wp-content/uploads/2019/03/24080311292.png 485w, https://www.pdf5.net/wp-content/uploads/2019/03/24080311292-227x300.png 227w"" width=""364""/>
  </figure>
 </div>
 <p>
  从前，这个世上有两个世界天上有仙人居住的“仙人界”，而地上就有……对，
  <br/>
  当然是人类居住的“人间界”。人间界的时代是“殷”，其第三十代皇帝“纣王”是个文武双全的明君。以京城“朝歌”为中心其势力已遍及四周大小八百个国家。但是，延续了那么久的王朝也是时候灭亡了吧。由“妖怪仙人”所变的妲己迷惑纣王的心。利用妖术“魅惑术”俘获纣王的心的妲己招揽同伴进入朝内，并彻底控制了殷的朝政。不久，可怕和动乱的时代便降临了人间界。
  <br/>
  为了结束人间界的混乱，拯救苦难大众，仙人界决定实行封神计划，将妲己一党击败并把他们的灵魂封在封神台。但是委派谁去完成这个可名留仙人史的重大任务呢？是天才道士杨戬，还是运用“法宝 ”的仙术出神入化的太乙真人，亦或是虽然古怪但可以信赖的云中子 …不，那太浪费了。元始天尊决定派已经有仙人界的力量，但无大志、贪玩、做事马虎不知是天才还是蠢才的太公望来完成这一使命。这样真的没问题吗？
  <br/>
  周朝八百年基业始于仙人界的封神计划。太公望作为仙人界的代表，高举救人民于水火的正义大旗，带着昆仑山的仙人道士同伴，在人间帮助名君姬昌、姬发推翻商朝、建立周朝。所谓的封神计划，就是通过武力将维护商朝的金鳌岛派仙人道士们赶出朝歌并统统送入封神台。但是，封神计划的真相仅只于此吗？在一切事件背后操纵历史的人究竟是谁？（灰色之魔女？）她有什么目的？（防止故乡的悲剧重演？）撇开这些沉重的问题不谈，周营中由于昆仑道士们齐集而时常热闹非凡。
 </p>
</div>
",https://www.pdf5.net/1191.html
85,《飞轮少年》大暮维人 中文版1-37卷完结 日本漫画 PDF,大暮维人,其他,完结,https://pan.baidu.com/share/init?surl=jovLrY939Wey5CmrLdSseQ,ez7d,"<div class=""article-content"">
 <div class=""wp-block-image"">
  <figure class=""aligncenter"">
   <img alt="""" class=""wp-image-1189"" sizes=""(max-width: 353px) 100vw, 353px"" src=""https://www.pdf5.net/wp-content/uploads/2019/03/24075827835.png"" srcset=""https://www.pdf5.net/wp-content/uploads/2019/03/24075827835.png 353w, https://www.pdf5.net/wp-content/uploads/2019/03/24075827835-196x300.png 196w""/>
  </figure>
 </div>
 <p>
  “直排轮、溜冰鞋，你就算没玩过，也该听人说过吧？那个鞋子上有轮子的玩意。” “但不管到哪个地方，总会有些疯狂的家伙，光是飙速度已经无法满足他们，于是『特技』轮鞋因应而生！” “他们脚踩着特技轮鞋，在扶手上……墙壁上……铁栏杆上……竞速、滑行、翻转、跳跃！” “为了追求更快更高，他们将超小型强力马达装置在轮子上，使用高性能的悬吊系统和气压避震器创造出武装化的动力轮鞋，空中轮鞋『AT』！” “他们开始察觉到了……察觉到街上的空间全都是道路！察觉到……” “人原来是可以飞的！” 绰号“东中最强的娃娃脸”的少年阿树，好打架却有正义感，在一次重要的决斗之后，阿树中了暴风“骷髅十字军”的圈套，深深感受到空中轮鞋的恐怖。这次的飞来横祸令他受到极大的侮辱。而正是通过这次的契机，让阿树发现原来他一直寄宿的野山野家的林檎三姐妹，竟是传说中的暴风族“沉睡森林”的成员，拥有着高超的飞轮技术。通过她们的帮助和鼓励，阿树重新振作了起来，开始了他和空中轮鞋的故事……
 </p>
</div>
",https://www.pdf5.net/1188.html
86,《电脑爱丽丝与因幡君》藤也卓巳 中文版1-10话完结 日本漫画 PDF,藤也卓巳,其他,完结,https://pan.baidu.com/share/init?surl=hXf0Wn5cgspzjFFnYIc_UA,vftv,"<div class=""article-content"">
 <figure class=""wp-block-image"">
  <img alt="""" class=""wp-image-1186"" sizes=""(max-width: 865px) 100vw, 865px"" src=""https://www.pdf5.net/wp-content/uploads/2019/03/24075621711.png"" srcset=""https://www.pdf5.net/wp-content/uploads/2019/03/24075621711.png 865w, https://www.pdf5.net/wp-content/uploads/2019/03/24075621711-300x220.png 300w, https://www.pdf5.net/wp-content/uploads/2019/03/24075621711-768x562.png 768w""/>
 </figure>
</div>
",https://www.pdf5.net/1185.html
87,《椿町里的寂寞星球》漆原友纪 中文版1-58话 + 番外篇 日本漫画JPG,漆原友纪,其他,完结,https://pan.baidu.com/share/init?surl=-AtE4ZvlIDGJav5vJn22XA,s3io,"<div class=""article-content"">
 <div class=""wp-block-image"">
  <figure class=""aligncenter is-resized"">
   <img alt="""" class=""wp-image-1183"" height=""544"" sizes=""(max-width: 375px) 100vw, 375px"" src=""https://www.pdf5.net/wp-content/uploads/2019/03/24075416434.jpg"" srcset=""https://www.pdf5.net/wp-content/uploads/2019/03/24075416434.jpg 500w, https://www.pdf5.net/wp-content/uploads/2019/03/24075416434-207x300.jpg 207w"" width=""375""/>
  </figure>
 </div>
 <p>
  椿町里的寂寞星球漫画 ，自己的归处，需要自己的那个人。自己，只是在寻找这些。
 </p>
</div>
",https://www.pdf5.net/1182.html
88,《虫师》漆原友纪 中文版1-48话完 日本漫画 PDF,漆原友纪,其他,完结,https://pan.baidu.com/share/init?surl=221gktt3ODlUTduSXwaeRQ,u12t,"<div class=""article-content"">
 <figure class=""wp-block-image"">
  <img alt="""" class=""wp-image-1180"" sizes=""(max-width: 500px) 100vw, 500px"" src=""https://www.pdf5.net/wp-content/uploads/2019/03/24075241647.jpg"" srcset=""https://www.pdf5.net/wp-content/uploads/2019/03/24075241647.jpg 500w, https://www.pdf5.net/wp-content/uploads/2019/03/24075241647-300x269.jpg 300w""/>
 </figure>
 <p>
  <span style=""color: #333333;"">
   <span style=""font-family: arial, 宋体, sans-serif;"">
    在这个世界中，还住着一群与常见动植物截然不同的生物。远古以来，人们敬畏地称它们为“虫”。当虫对人们的生活造成影响的时候，虫师便会出现。
   </span>
  </span>
  <br/>
  <span style=""color: #333333;"">
   <span style=""font-family: arial, 宋体, sans-serif;"">
    介绍中提到的虫显然不是看上去肉呼呼扭动的小东西，而是一种最接近生命本源，类似灵体的生物。它们有自己的生存方式，而这种方式却可能有悖于人类的常识，甚至危害人类的生存。于是就出现了“虫师”这种职业，他们云游四方，对虫的生命形态，生存方式进行研究，并接受人们的委托，解决可能是由虫引起的怪异事件。银古，正是他们的一员。
   </span>
  </span>
  <br/>
  <span style=""color: #333333;"">
   <span style=""font-family: arial, 宋体, sans-serif;"">
    银古，他出入穷乡僻壤去追寻虫的足迹。虫可能潜伏在人的身体中，潜伏在沼泽地中，潜伏在整个山岭中；带来疾病、瘟疫等可怕的灾难。银古穿越草木的意识，找到结症，予以化解。他一路走来，与少年天才画师、写虫之卷的女孩，保佑一方平安的大师……惺惺相惜，又黯然别离。在这里，共存与牺牲，始终是最伤感的话题……
   </span>
  </span>
 </p>
</div>
",https://www.pdf5.net/1179.html
90,《苍天之拳》原哲夫 武论尊 中文版1-22卷完结 –《北斗神拳》前传 日本漫画 PDF,原哲夫,其他,完结,https://pan.baidu.com/share/init?surl=jZhe6bAaQRdLV0mbY9xRFA,quke,"<div class=""article-content"">
 <div class=""wp-block-image"">
  <figure class=""aligncenter is-resized"">
   <img alt="""" class=""wp-image-1174"" height=""417"" sizes=""(max-width: 300px) 100vw, 300px"" src=""https://www.pdf5.net/wp-content/uploads/2019/03/24074318742.jpg"" srcset=""https://www.pdf5.net/wp-content/uploads/2019/03/24074318742.jpg 400w, https://www.pdf5.net/wp-content/uploads/2019/03/24074318742-216x300.jpg 216w"" width=""300""/>
  </figure>
 </div>
 <p>
  《北斗神拳》前传《苍天之拳》,故事敘述北斗之拳两千年來最强传人霞拳志郎的传奇。时间是西元1935年。在日本四谷女子学院教学的霞拳志郎,同时也是传說之中的北斗神拳高手「阎王」。由本站搜集整理提供。因为害怕国民党和青幫的暗杀行動,遜帝溥仪來到日本,寻找這名传說中的高手,希望能夠获得他的保护。而从溥仪隨从李永健的口中,拳志郎也得知了当初上海的青幫兄弟們,被以外国军队为靠山的紅华会所灭的不幸消息.
 </p>
</div>
",https://www.pdf5.net/1173.html
91,《北斗神拳》原哲夫 武论尊 中文版1-27卷完结 日本漫画 PDF,原哲夫,其他,完结,https://pan.baidu.com/share/init?surl=P9SHGW5uHC4TQxw8x-1nFw,l84b,"<div class=""article-content"">
 <div class=""wp-block-image"">
  <figure class=""aligncenter is-resized"">
   <img alt="""" class=""wp-image-1171"" height=""565"" sizes=""(max-width: 375px) 100vw, 375px"" src=""https://www.pdf5.net/wp-content/uploads/2019/03/24074049733.jpg"" srcset=""https://www.pdf5.net/wp-content/uploads/2019/03/24074049733.jpg 500w, https://www.pdf5.net/wp-content/uploads/2019/03/24074049733-199x300.jpg 199w"" width=""375""/>
  </figure>
 </div>
 <p>
  西元199X年，世界受到核子武器的洗禮，山崩地裂，海水枯竭，人類的文明大都毀於一旦。不過，人類並沒有因此而滅亡，少數人仍然殘存了下來，活在這個淪為暴力統治的世界裏……
 </p>
</div>
",https://www.pdf5.net/1170.html
92,《霸剑的皇姬阿尔缇娜》 村崎幸也 中文版1-23话完结 日本漫画 PDF,村崎幸也,其他,完结,https://pan.baidu.com/share/init?surl=TZYHAlfBxzlQPrZfWA7iPQ,x7mw,"<div class=""article-content"">
 <div class=""wp-block-image"">
  <figure class=""aligncenter"">
   <img alt="""" class=""wp-image-1168"" sizes=""(max-width: 327px) 100vw, 327px"" src=""https://www.pdf5.net/wp-content/uploads/2019/03/24073852864.jpg"" srcset=""https://www.pdf5.net/wp-content/uploads/2019/03/24073852864.jpg 327w, https://www.pdf5.net/wp-content/uploads/2019/03/24073852864-213x300.jpg 213w""/>
  </figure>
 </div>
 <p>
  霸剑的皇姬阿尔缇娜
  <a class=""relatedlink"" href=""https://www.pdf5.net/category/manhua"" rel=""noopener"" target=""_blank"">
   漫画
  </a>
  ，既不擅长用剑又不擅长用弓，只会一味读书的吊车尾军人雷吉斯。在被贬职到的边境，遇到了会改变他命运的少女。长有赤色头发与红色眼瞳，携带着霸者的大剑的皇姬阿尔缇娜。虽然她因为自己私生子身份的，年仅十四岁就被任命为了边境军的司令。可她不仅没有哀叹自己的境遇，更胸怀着某个宏愿。「我相信着你。」从少女那里收到了作为军师的请求的雷吉斯与少女一同向着困难迈步前进。霸剑的皇姬与读书狂的少年…
 </p>
</div>
",https://www.pdf5.net/1167.html
93,《安琪莉可女王之路》 由罗绘理 中文版1-11卷完结+外传1-3话 日本漫画 PDF,由罗绘理,其他,完结,https://pan.baidu.com/share/init?surl=DZna-WjKYGBvhKQhx_Li9Q,qy4g,"<div class=""article-content"">
 <div class=""wp-block-image"">
  <figure class=""aligncenter"">
   <img alt="""" class=""wp-image-1165"" sizes=""(max-width: 306px) 100vw, 306px"" src=""https://www.pdf5.net/wp-content/uploads/2019/03/24073655148.png"" srcset=""https://www.pdf5.net/wp-content/uploads/2019/03/24073655148.png 306w, https://www.pdf5.net/wp-content/uploads/2019/03/24073655148-211x300.png 211w""/>
  </figure>
 </div>
 <p>
  <span style=""color: #000000;"">
   <span style=""font-family: &amp;quot;"">
    宇宙是由一位女性所支撑的，她爱世上的一切，并引导着世界，被称为女王。支持辅佐她的是掌管九种“萨克力亚”的九位男性，即“守护圣”，这些特殊的人住在一个叫做“圣地”的地方，女王用自己的力量保护着圣地使之免于灾害的侵袭。而从金发的少女安琪莉可·立摩朱来到神鸟宇宙的圣地的那一天起、无限广阔的世界就展现在世人
   </span>
  </span>
  <span style=""font-family: &amp;quot;"">
   <span style=""color: #000000;"">
    人面前
   </span>
   。
   <a class=""relatedlink"" href=""https://www.pdf5.net/category/manhua"" rel=""noopener"" target=""_blank"">
    漫画
   </a>
   改编自安琪莉可系列的一代游戏，安琪莉可是世上第一个女性向恋爱游戏，在日本有女性向游戏总本山之称，可称经典大作
  </span>
 </p>
</div>
",https://www.pdf5.net/1164.html
94,《爱丽丝学园》樋口橘 中文版1-180完结 日本漫画 PDF,樋口橘,其他,完结,https://pan.baidu.com/share/init?surl=bq4v1047DqbFuS9qT0VwpA,rvw7,"<div class=""article-content"">
 <div class=""wp-block-image"">
  <figure class=""aligncenter is-resized"">
   <img alt="""" class=""wp-image-1162"" height=""326"" sizes=""(max-width: 266px) 100vw, 266px"" src=""https://www.pdf5.net/wp-content/uploads/2019/03/24073510603.png"" srcset=""https://www.pdf5.net/wp-content/uploads/2019/03/24073510603.png 355w, https://www.pdf5.net/wp-content/uploads/2019/03/24073510603-245x300.png 245w"" width=""266""/>
  </figure>
 </div>
 <p>
  “爱丽丝”是特殊能力的代称，拥有爱丽丝的人可以做到一些平常人做不到的事情。“爱丽丝学园”就是专门为拥有“爱丽丝”的人开设的特别人才学校。
  <br/>
  佐仓蜜柑和今井萤是一所乡间小学的同学，并且是非常要好的朋友。有一天小萤突然决定转学，蜜柑无论如何都无法接受，事后才知道小萤是为了救助即将被合并的学校做的决定。小萤要去的学校很特别，只招收具有特殊能力的人，一旦入学直到毕业才可以离开学校。分开后蜜柑基本上得不到小萤的消息，于是离家出走，只身一人来到东京的“爱丽丝学园”。
 </p>
 <p>
  到达学园后蜜柑发现自己根本无法进入，在围墙外徘徊险些被人贩子拐走时遇到了学园的鸣海老师。鸣海老师发现自己的能力对蜜柑没用，遂发现蜜柑拥有“无效化爱丽丝“，于是让蜜柑入学。入学后蜜柑被以日向枣为首的同班同学排挤，更是被评定为无星级，甚至不能跟校外的从小收养自己的爷爷联系。但蜜柑并没有认输，凭借着自己的毅力和今井萤等人的帮助，逐渐得到大家的认可，和学生们建立了深厚的友谊。在学园里，蜜柑与小萤、枣、流架等同伴们经历了一系列不可思议的事件，发现了学园内多年隐藏的秘密，并解开了自己的身世之谜。而在学园内的生活中，蜜柑与枣和流架这对好友的关系也微妙地进行着。
 </p>
</div>
",https://www.pdf5.net/1161.html
95,《阿拉蕾》鸟山明 香港中文版1-18卷完结 日本漫画 PDF,鸟山明,其他,完结,https://pan.baidu.com/s/1B9pb9QkfQ9CwgzleP5di2A,q7vi,"<div class=""article-content"">
 <div class=""wp-block-image"">
  <figure class=""aligncenter is-resized"">
   <img alt="""" class=""wp-image-1159"" height=""474"" sizes=""(max-width: 302px) 100vw, 302px"" src=""https://www.pdf5.net/wp-content/uploads/2019/03/24073304487.png"" srcset=""https://www.pdf5.net/wp-content/uploads/2019/03/24073304487.png 402w, https://www.pdf5.net/wp-content/uploads/2019/03/24073304487-191x300.png 191w"" width=""302""/>
  </figure>
 </div>
 <p>
  则卷千兵卫博士打算制作个机械女仆，万万没想到造出来了力大无穷而且视力有问题的则卷阿拉蕾，这个爱闯祸的机器女孩，加上一堆乱七八糟的故事，嘲笑了几乎所有当时日本流行的卡通人物：永远也帮不上忙的爱吃话梅的超人；咸蛋超人只是画面的补白；日本的名产–怪兽与人类共同居住还一起玩耍。这是鸟山明独特的幽默，在这部作品里他开始尝试创造一个所有的生物共存平等的世界–企鹅村。这个世界延续在他以后的作品中，并在《龙珠》里达到了巅峰。那么，为什么要选阿拉蕾呢？她既不是当时流行的格斗型也明显不是美少女，只是个缺根筋的秀逗机器人，说到机器人，当时的确也有科幻类的
  <a class=""relatedlink"" href=""https://www.pdf5.net/category/manhua"" rel=""noopener"" target=""_blank"">
   漫画
  </a>
  ，藤子不二雄的《哆啦A梦》就是。但《阿拉蕾》的主题又明显不仅仅是歌颂科学发明，甚至有时它还表现出对工业时代的嘲讽和反感：与代表自然生存状态的企鹅村相对–大都会岛的生活就象我们日常生活的城市一样：华丽、忙碌、充斥着拘束与规则。而阿拉蕾只是在不断的感慨”到底是城里呀”并将之破坏的乱七八糟之后，兴高采烈的回到了企鹅岛。阿拉蕾可以说是一个自然人的形象（其实《龙珠》里的悟空也是，可见鸟山明对自然人情有独钟）–所谓自然人是法国哲学家卢梭在《美育通信》里提出的，既指在自然的环境、人际关系中成长起来的的淳朴的人。在《阿拉蕾》里只有全无机心的阿拉蕾才能够天下无敌，大概是反映了作者认为自然人的状态才是最完美的境界。
 </p>
</div>
",https://www.pdf5.net/1158.html
96,《爱欲的都市丛林》冲田龙儿 中文版1-87话完结 日本漫画 PDF,冲田龙儿,其他,完结,https://pan.baidu.com/share/init?surl=SQfoEMG6LUFm0Z-nckdUtg,3i5f,"<div class=""article-content"">
 <div class=""wp-block-image"">
  <figure class=""aligncenter"">
   <img alt="""" class=""wp-image-1156"" src=""https://www.pdf5.net/wp-content/uploads/2019/03/24073121844.png""/>
  </figure>
 </div>
 <p>
  爱欲的都市丛林漫画 ，看渣男如何沦陷……
 </p>
</div>
",https://www.pdf5.net/1155.html
97,《棋魂》小畑健 中文版1-23卷完结 日本漫画JPG,小畑健,其他,完结,https://pan.baidu.com/share/init?surl=Sgnau_TF2jtLSF_2z-WBbg,btom,"<div class=""article-content"">
 <div class=""wp-block-image"">
  <figure class=""aligncenter"">
   <img alt="""" class=""wp-image-1153"" sizes=""(max-width: 393px) 100vw, 393px"" src=""https://www.pdf5.net/wp-content/uploads/2019/03/24072922850.jpg"" srcset=""https://www.pdf5.net/wp-content/uploads/2019/03/24072922850.jpg 393w, https://www.pdf5.net/wp-content/uploads/2019/03/24072922850-300x259.jpg 300w""/>
  </figure>
 </div>
 <p>
  小学六年级的进藤光为了赚些零用钱，跑到爷爷家里寻宝，偶然翻出了一个旧棋盘。接触棋盘的一瞬间，附身于棋盘中的平安时代棋士——藤原佐为的灵魂进入了小光的体内。佐为将围棋视为生命，在他的熏陶下，小光也逐渐对围棋产生了兴趣。
 </p>
</div>
",https://www.pdf5.net/1152.html
98,《内衣教父》新田龙雄 台湾中文版1-108卷完结 日本漫画 PDF,新田龙雄,其他,完结,https://pan.baidu.com/share/init?surl=MpKec19ZSditLlkAOIAndA,740s,"<div class=""article-content"">
 <div class=""wp-block-image"">
  <figure class=""aligncenter is-resized"">
   <img alt="""" class=""wp-image-1150"" height=""419"" sizes=""(max-width: 296px) 100vw, 296px"" src=""https://www.pdf5.net/wp-content/uploads/2019/03/24072737915.png"" srcset=""https://www.pdf5.net/wp-content/uploads/2019/03/24072737915.png 394w, https://www.pdf5.net/wp-content/uploads/2019/03/24072737915-211x300.png 211w"" width=""296""/>
  </figure>
 </div>
 <p>
  《内衣教父》是日本
  <a class=""relatedlink"" href=""https://www.pdf5.net/category/manhua"" rel=""noopener"" target=""_blank"">
   漫画
  </a>
  家新田龙雄作品。以诙谐的手法展现了社会各阶层大小人物的姿态，人物刻画鲜明，深受读者喜爱。自1989年开始在漫画杂志《周刊漫画sunday》上连载至今，连载超过1000集，在动漫领域人气也颇高。日本全关东最大黑社会组织新鲜组总长近藤勇足在自己门前被暗杀，嫌疑犯是关西鬼洲组系所为。组内以肘方会与生仓组两大势力为了争夺总长的位置闹得天翻地覆，在近藤勇足遗孀（主人公近藤静也的母亲）的提议下，最后双方不得不同意由白天在内衣公司做设计工作的总长之子近藤静也继承第三代头目，于是，这个内衣教父就诞生了。 教父，原意似乎是基督教在给新生儿做洗礼的人，不过自从电影《教父》播出后，就变成了黑帮老大的代名词，内衣教父者也，在内衣公司上班的黑帮老大。
 </p>
</div>
",https://www.pdf5.net/1149.html
99,《末日》望月峰太郎 中文版1-10卷完结 日本漫画JPG,望月峰太郎,其他,完结,https://pan.baidu.com/share/init?surl=lpoW7YVNpNxFSn1RG6GcEA,sya7,"<div class=""article-content"">
 <div class=""wp-block-image"">
  <figure class=""aligncenter is-resized"">
   <img alt="""" class=""wp-image-1147"" height=""413"" sizes=""(max-width: 494px) 100vw, 494px"" src=""https://www.pdf5.net/wp-content/uploads/2019/03/24072531203.png"" srcset=""https://www.pdf5.net/wp-content/uploads/2019/03/24072531203.png 658w, https://www.pdf5.net/wp-content/uploads/2019/03/24072531203-300x251.png 300w"" width=""494""/>
  </figure>
 </div>
 <p>
  曾经获得日本「第21届讲谈社一般部门
  <a class=""relatedlink"" href=""https://www.pdf5.net/category/manhua"" rel=""noopener"" target=""_blank"">
   漫画
  </a>
  赏」的《末日》。故事是讲述一趟很平常的高中毕业旅行，竟然在归述上变成一曲死神的召唤曲。在一阵天翻地覆的地震中，整列新干线的乘客几乎全部罹难，而幸存的三个少年——青木照、濑户幢子、高桥信雄在面对灾难、生存的挣扎中，表现了多变、丰富的人性风貌；并在作者的布局下，充份地对人们传统印象中的变态与正常、真实与虚伪、正义与邪恶的价值判断做了详尽的探讨。无论你是惊悚作品的爱好者，或是试图从漫画中寻找人性的读者，这部描写诡谲人性的《末日》，都可以满足你的需求
 </p>
</div>
",https://www.pdf5.net/1146.html
100,《前线任务》太田垣康男 中文版1-86话完结+TheDrive篇 日本漫画 PDF,太田垣康男,其他,完结,https://pan.baidu.com/share/init?surl=DvszwZA2pNWKQ5Fhqhapng,ivzf,"<div class=""article-content"">
 <div class=""wp-block-image"">
  <figure class=""aligncenter is-resized"">
   <img alt="""" class=""wp-image-1143"" height=""536"" sizes=""(max-width: 375px) 100vw, 375px"" src=""https://www.pdf5.net/wp-content/uploads/2019/03/24072305310.jpg"" srcset=""https://www.pdf5.net/wp-content/uploads/2019/03/24072305310.jpg 500w, https://www.pdf5.net/wp-content/uploads/2019/03/24072305310-210x300.jpg 210w"" width=""375""/>
  </figure>
 </div>
 <p>
  前线任务DL&amp;DS漫画 ，前线任务DOG LIFE &amp; DOG STYLE，現實中的戰場遠遠超乎常人的想像—— 戰敗者們發自靈魂的咆哮只有廢墟才知道—— 太田垣康男用靈魂所描繪出的『前線任務』的嶄新世界廢墟之下——擁有真實……
 </p>
</div>
",https://www.pdf5.net/1142.html
101,《尸姬》赤人义一 台湾中文版1-19卷完结+完全手册 日本漫画 PDF,赤人义一,其他,完结,https://pan.baidu.com/share/init?surl=0BXP7tb5yBvstkFYbxer9A,g7o0,"<div class=""article-content"">
 <div class=""wp-block-image"">
  <figure class=""aligncenter"">
   <img alt="""" class=""wp-image-1140"" sizes=""(max-width: 262px) 100vw, 262px"" src=""https://www.pdf5.net/wp-content/uploads/2019/03/24072148827.jpg"" srcset=""https://www.pdf5.net/wp-content/uploads/2019/03/24072148827.jpg 262w, https://www.pdf5.net/wp-content/uploads/2019/03/24072148827-197x300.jpg 197w""/>
  </figure>
 </div>
 <p>
  《尸姬》，日本
  <a class=""relatedlink"" href=""https://www.pdf5.net/category/manhua"" rel=""noopener"" target=""_blank"">
   漫画
  </a>
  ，作者赤人义一，由日本 Square Enix出版社出版。漫画讲述的是大元帅系真言密教宗派之一光言宗有一种神秘的法术，令那些对人世间仍有眷恋的女性死尸变成有思想有感情能走动的尸姬。尸姬的能力比常人强数倍，更有不死之身，她们必须与光言宗的和尚订下契约，把其他为祸人间的僵尸杀死。女主角星村真姬那，与光言宗的契约僧田神景世订下契约，以追杀其他僵尸及找出杀死自己的仇人七星为生。然而景世不幸战死，契约转来其收养的少年花神旺里身上，以北斗为首的七星开始展开阴谋。
 </p>
</div>
",https://www.pdf5.net/1139.html
102,《浪客行》井上雄彦 全彩版1-41卷 日本漫画JPG,井上雄彦,其他,完结,https://pan.baidu.com/s/17S4aWbDgmo7MnLK00d25Ug,t1zf,"<div class=""article-content"">
 <div class=""wp-block-image"">
  <figure class=""aligncenter is-resized"">
   <img alt="""" class=""wp-image-1137"" height=""450"" sizes=""(max-width: 450px) 100vw, 450px"" src=""https://www.pdf5.net/wp-content/uploads/2019/03/24071739759.jpg"" srcset=""https://www.pdf5.net/wp-content/uploads/2019/03/24071739759.jpg 900w, https://www.pdf5.net/wp-content/uploads/2019/03/24071739759-300x300.jpg 300w, https://www.pdf5.net/wp-content/uploads/2019/03/24071739759-768x768.jpg 768w"" width=""450""/>
  </figure>
 </div>
 <p>
  十七岁的宫本武藏及其友人本位田又八一起离开作州出征。可是，军队战败了，而二人侥幸生存，为了保住性命，二人遂逃出战场…… 变成逃兵后，一路被要铲除败军余党的武士们追杀，后得阿甲及朱实这对母女的帮助，武藏及又八得到一阵子的休息。后来因惹上敌人，又八与阿甲为了保命，背弃武藏逃走了。武藏为了向又八的亲人交代而返回宫本村，途中因冲破门关卡而被追捕…… 返回宫本村的武藏被又八的母亲、村民和官府一同设下陷阱围困。武藏为了突围而作出反抗。另一方面，因官兵的无能及为了尽快平息事件，泽庵联同阿乙，一起出发捕捉武藏。武藏因饥饿及阿乙的出现而软化，最后晕倒在阿乙怀中……清醒后武藏发觉自己被吊在寺前古树上。多天任由日洒雨淋，在生死线上徘徊的武藏，就在要被之时，被泽庵所救，但泽庵却带其往「葬身之地」
 </p>
</div>
",https://www.pdf5.net/1136.html
103,《死神》久保带人 中文版1-74卷完结 日本漫画 PDF格式,久保带人,其他,完结,https://pan.baidu.com/s/1yHqyBv_N5lRjwpkhqT1XsQ,wx7a,"<div class=""article-content"">
 <div class=""wp-block-image"">
  <figure class=""aligncenter"">
   <img alt="""" class=""wp-image-1134"" sizes=""(max-width: 400px) 100vw, 400px"" src=""https://www.pdf5.net/wp-content/uploads/2019/03/24071555937.jpg"" srcset=""https://www.pdf5.net/wp-content/uploads/2019/03/24071555937.jpg 400w, https://www.pdf5.net/wp-content/uploads/2019/03/24071555937-300x210.jpg 300w""/>
  </figure>
 </div>
 <p>
  故事的主角黑崎一护是个看似暴力、单薄，实质上善良、勇敢、爱护家庭的少年，并且拥有能看见灵的体质。家里有一个开诊所的老爸和两个性格正常的妹妹夏梨和游子，一护每天七点必须按时回家,否则老爸便会使用“身体语言教训”的家规。吵闹的父子，懂事的妹妹以及与其他普通人并无大异的普通生活，直到女死神朽木露琪亚被他一脚踢到墙角并满脸惊疑地望着他问“你能看见我？”时
  <a class=""relatedlink"" href=""https://www.pdf5.net/category/manhua"" rel=""noopener"" target=""_blank"">
   漫画
  </a>
  的序幕才这样被正式地揭开。 从此黑崎一护身边所有的事物都产生了翻天覆地的变化。
 </p>
</div>
",https://www.pdf5.net/1133.html
104,《Q&A》安达充 中文版1-6卷完结 日本漫画 PDF格式,安达充,其他,完结,https://pan.baidu.com/share/init?surl=izaQc3fW1NP6NngInSZ1AA,hf7b,"<div class=""article-content"">
 <div class=""wp-block-image"">
  <figure class=""aligncenter is-resized"">
   <img alt="""" class=""wp-image-1131"" height=""398"" sizes=""(max-width: 251px) 100vw, 251px"" src=""https://www.pdf5.net/wp-content/uploads/2019/03/24071410455.png"" srcset=""https://www.pdf5.net/wp-content/uploads/2019/03/24071410455.png 334w, https://www.pdf5.net/wp-content/uploads/2019/03/24071410455-189x300.png 189w"" width=""251""/>
  </figure>
 </div>
 <p>
  <span style=""color: #333333;"">
   <span style=""font-family: 宋体, Tahoma, Simsun;"">
    以描写青春棒球剧为最特意的领域，诞生过无数经典作品的著名
    <a class=""relatedlink"" href=""https://www.pdf5.net/category/manhua"" rel=""noopener"" target=""_blank"">
     漫画
    </a>
    家安达充的又一部作品《Q&amp;A》于2009年5月12日在日本《月刊少年Sunday》上展开新连载，势必又将在全球刮起一股新的棒球热。
   </span>
  </span>
 </p>
</div>
",https://www.pdf5.net/1130.html
