,标题,作者,封面,内容简介,是否完结,最新章节,漫画页地址
590,原罪释放,Marvel Comics ,https://mhfm7tel.cdndm5.com/16/15905/20190609224159_180x240_25.jpg,观察者被杀啦！眼球爆啦！漫威宇宙各种秘密连路人都知道啦...,完结,第5话 ,https://www.dm5.com/manhua-yuanzuishifang/
591,复仇者：少年圣战,Marvel Comics ,https://mhfm3tel.cdndm5.com/13/12937/20190103205534_180x240_24.jpg,复仇者：少年圣战漫画 ，因为友情和勇气聚集在一起的爱国者...,完结,OneShot ,https://www.dm5.com/manhua-fuchouzhe-shaonianshengzhan/
592,艾尔瑞克：红宝石王座,Titan Comics 麦克·穆考克  ,https://mhfm7tel.cdndm5.com/35/34535/20170106230823_180x240_19.jpg,艾尔瑞克：红宝石王座漫画 ， 2013年出版的法漫《艾尔瑞克...,完结,第1话 ,https://www.dm5.com/manhua-aierruike-hongbaoshiwangzuo/
593,全新怪鸭霍华德,Marvel Comics ,https://mhfm6tel.cdndm5.com/22/21115/20151202234722_180x240_22.jpg,全新怪鸭霍华德漫画 ，全新的怪鸭霍华德系列,完结,第11话 ,https://www.dm5.com/manhua-quanxinguaiyahuohuade/
594,绿箭与黑金丝雀：浪漫婚礼路,DC Comics  ,https://mhfm5tel.cdndm5.com/45/44825/20180827205225_180x240_24.jpg,绿箭与黑金丝雀：浪漫婚礼路漫画 ，浪漫婚礼路的开始！,完结,婚礼特刊 ,https://www.dm5.com/manhua-lvjianyuheijinsique-langmanhunlilu/
595,三个影子,Cyril Pedrosa  ,https://mhfm4tel.cdndm5.com/55/54659/20191108155416_180x240_18.jpg,你愿意付出什么代价来救你的孩子？当孩子受到莫名威胁，三...,完结,第1卷 ,https://www.dm5.com/manhua-sangeyingzi/
596,斯坦·李和石头人,Marvel Comics ,https://mhfm1tel.cdndm5.com/21/20805/20190602222759_180x240_26.jpg,《斯坦·李和石头人》是《斯坦·李和他的漫画人物》中的一期...,完结,第1话 ,https://www.dm5.com/manhua-sitan-lihedantouren/
597,星球大战：莱娅公主,Marvel Comics ,https://mhfm1tel.cdndm5.com/20/19352/20150821103409_180x240_26.jpg,星球大战：莱娅公主漫画 ，星球大战中莉亚·欧嘉纳·索罗的故...,完结,第5话 ,https://www.dm5.com/manhua-xingqiudazhan-laiyagongzhu/
598,彩虹小马G4：坏蛋就是魔法,IDW  ,https://mhfm1tel.cdndm5.com/19/18012/20150408144032_180x240_15.jpg,彩虹小马G4：坏蛋就是魔法漫画 ，以反派角色为主的番外篇,完结,第5话 ,https://www.dm5.com/manhua-caihongxiaoma-g-4-huaidanjiushimofa/
599,变形金刚：救赎,IDW ,https://mhfm1tel.cdndm5.com/22/21258/20180724230903_180x240_18.jpg,变形金刚：救赎漫画 ，讲述赛博坦战后机器恐龙重新追寻他们...,完结,第1话 ,https://www.dm5.com/manhua-bianxingjingang-jiushu/
600,泰坦与少年正义联盟：毕业日,DC Comics ,https://mhfm7tel.cdndm5.com/13/12163/20180828214057_180x240_14.jpg,泰坦与少年正义联盟-毕业日漫画 ，造成泰坦与少年正义联盟...,完结,第3话 ,https://www.dm5.com/manhua-taitanyushaonianzhengyilianmeng-biyeri/
601,惊奇漫画大战复仇者,Marvel Comics ,https://mhfm3tel.cdndm5.com/13/12998/20190103212428_180x240_17.jpg,有些新人可能不了解，还是做个简介吧：故事发生在一个平行...,完结,第4话 ,https://www.dm5.com/manhua-jingqimanhuadazhanfuchouzhe/
602,金刚狼暮年,Marvel Comics ,https://mhfm8tel.cdndm5.com/9/8838/8838.jpg,金刚狼是出现在惊奇漫画(Marvel)出版物中的超级英雄。首次...,完结,第6话 ,https://www.dm5.com/manhua-jinganglangmunian/
603,雷神：第一季,Marvel Comics ,https://mhfm1tel.cdndm5.com/16/15823/20181212092248_180x240_19.jpg,雷神：第一季漫画 ，96页超长豪华图像小说！！Thor的最新起...,完结,第1话 ,https://www.dm5.com/manhua-leishen-diyiji/
604,《尼尔：完全形态/伪装者》资料设定集,ASCII Media Works  ,https://mhfm1tel.cdndm5.com/37/36119/20170424130505_180x240_16.jpg,尼尔:完全形态/伪装者》资料设定集，xbox版为完全形态，ps...,完结,第1卷 ,https://www.dm5.com/manhua-nierwanquanxingtaiweizhuangzheziliaoshedingji/
605,美国队长v8,Marvel Comics ,https://mhfm7tel.cdndm5.com/39/38130/20180131150509_180x240_14.jpg,美队连载刊恢复刊名第一期，接续《山姆-威尔逊：美国队长》...,完结,第25话 ,https://www.dm5.com/manhua-meiguoduichang-v-8/
606,Vote Loki,Marvel Comics  ,https://mhfm6tel.cdndm5.com/24/23730/20160616202030_180x240_16.jpg,Vote Loki漫画 ，九头蛇攻击美国总统候选人辩论现场。洛基...,完结,第4话 ,https://www.dm5.com/manhua-vote-loki/
607,瓦尔基里,Marvel Comics  ,https://mhfm8tel.cdndm5.com/42/41085/20180306151640_180x240_18.jpg,瓦尔基里漫画 ，在“诸神的肥皂剧”里，瓦尔基里——瓦蕾莉...,完结,第1卷 ,https://www.dm5.com/manhua-waerjili/
608,动物侠v1,DC Comics ,https://mhfm2tel.cdndm5.com/41/40763/20190209213833_180x240_24.jpg,八十年代末，几个英伦愤青来到美国，为美国漫画界带来一次...,完结,第12话 ,https://www.dm5.com/manhua-dongwuxia-v-1/
609,Adventure Time,Kaboom! ,https://mhfm2tel.cdndm5.com/22/21890/20160218104933_180x240_20.jpg,欧美漫画，冒险时间,完结,第4话 ,https://www.dm5.com/manhua-adventure-time/
610,蝙蝠侠：至暗骑士,DC Comics  ,https://mhfm3tel.cdndm5.com/36/35664/20180820222651_180x240_20.jpg,蝙蝠侠：至暗骑士漫画 ，父亲，我也许会死在今晚……,完结,第1话 ,https://www.dm5.com/manhua-bianfuxia-zhianqishi/
611,超人前传：传承,DC Comics ,https://mhfm5tel.cdndm5.com/45/44694/20180821194239_180x240_16.jpg,故事紧接混乱之后，超人乘监视者飞船回到本来地球，集结正...,完结,第12话 ,https://www.dm5.com/manhua-chaorenqianchuan-chuancheng/
612,流放者v3,Marvel Comics  ,https://mhfm1tel.cdndm5.com/42/41639/20181121211426_180x240_23.jpg,“流放者”是漫威一支超级英雄团队，由出自“天启时代”的...,完结,第12话 ,https://www.dm5.com/manhua-liufangzhe-v-3/
613,美丽黑暗,DUPUIS ,https://mhfm1tel.cdndm5.com/14/13597/13597_b.jpg,美丽黑暗漫画 ，这漫画对健康人的心智是一种折磨。正如那个...,完结,第1话 ,https://www.dm5.com/manhua-meiliheian/
614,蛇眼:眼镜蛇特工,IDW ,https://mhfm3tel.cdndm5.com/22/21496/20160112153614_180x240_16.jpg,蛇眼:眼镜蛇特工漫画 ，五年前白幽灵袭击特种部队总部导致...,完结,第5卷 ,https://www.dm5.com/manhua-sheyan-yanjingshetegong/
615,姣恋人生,梅瑞狄斯·迈克科拉伦/Image comics ,https://mhfm6tel.cdndm5.com/38/37043/20170621085439_180x240_16.jpg,在遍布机械和玩偶的发条之城中，每个机械人从初始的一片空...,完结,第3卷 ,https://www.dm5.com/manhua-jiaolianrensheng/
616,物世人非：崛起,Aftershock Comics ,https://mhfm8tel.cdndm5.com/49/48324/20190304004212_180x240_24.jpg,在动物们都会思考、言语和复仇的世界里，西部有一股势力逐...,完结,第3话 ,https://www.dm5.com/manhua-wushirenfei-jueqi/
617,探险时光：香蕉守卫学院,Kaboom!  ,https://mhfm1tel.cdndm5.com/48/47172/20190103193534_180x240_18.jpg,探险时光系列之香蕉守卫学院的冒险。,完结,第6话 ,https://www.dm5.com/manhua-tanxianshiguang-xiangjiaoshouweixueyuan/
618,神奇女侠：海克提亚誓约,DC Comics ,https://mhfm9tel.cdndm5.com/5/4107/20161220091422_180x240_20.jpg,戴安娜的命运被古老的海克提亚仪式绑定在一个她素不相识的...,完结,第1卷 ,https://www.dm5.com/manhua-shenqinvxia-haiketiyashiyue/
619,变形金刚大战捉鬼敢死队,IDW ,https://mhfm9tel.cdndm5.com/52/51430/20190630202056_180x240_23.jpg,又一个知名IP与变形金刚联动——塞伯坦突然被毁，且看变形...,完结,第5话 塞伯坦的鬼魂（5）,https://www.dm5.com/manhua-bianxingjingangdazhanzhuoguigansidui/
620,超人与蝙蝠侠：世世代代,DC Comics ,https://mhfm9tel.cdndm5.com/16/15562/20180818100705_180x240_27.jpg,超人与蝙蝠侠：世世代代漫画 ，韦恩家族和肯特家族之间的那...,完结,第4卷 ,https://www.dm5.com/manhua-crybfxssdd/
621,美国队长：邪恶无处不在,Marvel Comics ,https://mhfm3tel.cdndm5.com/48/47710/20190129225221_180x240_19.jpg,,完结,第1话 ,https://www.dm5.com/manhua-meiguoduichang-xieewuchubuzai/
622,大群,Marvel Comics  ,https://mhfm1tel.cdndm5.com/41/40528/20180127004243_180x240_21.jpg,"大群漫画 ，他叫大卫·哈勒,他的脑中有着多重变种人人格. 大...",完结,第5话 ,https://www.dm5.com/manhua-daqun/
623,漫图推荐：伊西斯传奇,image ,https://mhfm4tel.cdndm5.com/41/40057/20171231215459_180x240_29.jpg,漫图推荐：伊西斯传奇漫画 ，很奇怪的名字，不要在意。本漫...,完结,第1话 ,https://www.dm5.com/manhua-mantutuijian-yixisichuanqi/
624,美国队长：不灭传奇,Marvel Comics ,https://mhfm8tel.cdndm5.com/14/13870/20190104191800_180x240_16.jpg,美国队长：不灭传奇，讲述队长遇到的一个老毛子的故事，也...,完结,第4话 ,https://www.dm5.com/manhua-meiguoduichang-bumiechuanqi/
625,变形金刚：塞伯坦之战,IDW  ,https://mhfm1tel.cdndm5.com/20/19177/20180724230349_180x240_20.jpg,变形金刚 塞伯坦之战漫画 ，IDW公司出品，2010年作品，为K-...,完结,第1话 ,https://www.dm5.com/manhua-bianxingjingang-saibaitanzhizhan/
626,夜翼v1,DC Comics  ,https://mhfm2tel.cdndm5.com/35/34927/20170125113206_180x240_32.jpg,发行于1995年，《夜翼》个人刊首次登场。 迪克决心回归平常...,完结,第4话 ,https://www.dm5.com/manhua-yeyi-v-1/
627,英魂破灭探寻神秘之旅,Marvel Comics  ,https://mhfm5tel.cdndm5.com/11/10260/20181212094814_180x240_24.jpg,Odin的兄弟大蛇试图通过占领世界的方式获取力量，而世界上...,完结,第6话 ,https://www.dm5.com/manhua-yinghunpomietanxunshenmizhilv/
628,Drift,Nald Tabuzo  ,https://mhfm9tel.cdndm5.com/38/37515/20170716094524_180x240_20.jpg,Drift漫画 ，特别探员的双向暗恋百合故事。,完结,短篇 ,https://www.dm5.com/manhua-drift/
629,Wall-E,迪斯尼 ,https://mhfm4tel.cdndm5.com/8/7177/20190314195530_180x240_18.jpg,瓦力WALL-E漫画根据同名电影改编而成。电影中文名为：机器...,完结,第7话 ,https://www.dm5.com/manhua-wall-e/
630,NYX,MARVEL ,https://mhfm8tel.cdndm5.com/5/4148/4148.jpg,2003年开始发表的描写了在纽约市里基因突变体的伤感生活。...,完结,第7卷 ,https://www.dm5.com/manhua-nyx/
631,终极装甲战争,Marvel Comics ,https://mhfm1tel.cdndm5.com/21/20940/20151112202046_180x240_22.jpg,终极装甲战争漫画 ，英雄们全都献身于这场终极的战争，也自...,完结,第4话 ,https://www.dm5.com/manhua-zhongjizhuangjiazhanzheng/
632,蝙蝠侠：夜行生物,DC Comics ,https://mhfm8tel.cdndm5.com/40/39679/20171207230859_180x240_21.jpg,上周DC出版的新刊，由老牌编剧KURT BUSIEK执笔，为2004年的...,完结,第4话 ,https://www.dm5.com/manhua-bianfuxia-yexingshengwu/
633,蜘蛛侠911事件特别篇,Marvel Comics ,https://mhfm3tel.cdndm5.com/5/4156/20180806202828_180x240_20.jpg,MARVEL发表于2001年12月的《AMAZING SPIDERMAN》选择了当时...,完结,第1卷 ,https://www.dm5.com/manhua-zhizhuxia-911-shijiantebiepian/
634,冬日战士：艰苦征程v1,Marvel Comics ,https://mhfm4tel.cdndm5.com/17/16491/20190104192508_180x240_17.jpg,冬兵的苏联系列开坑！只有五话，详细记录了六十年代冬兵出...,完结,第5话 ,https://www.dm5.com/manhua-dongrizhanshi-jiankuzhengcheng-v-1/
635,惩罚者蝙蝠侠：杀戮骑士,DC Comics/Marvel Comics ,https://mhfm9tel.cdndm5.com/20/19122/20180820205831_180x240_22.jpg,惩罚者-蝙蝠侠：杀戮骑士漫画 ，惩罚者来到哥谭！罪犯拼图...,完结,第1话 ,https://www.dm5.com/manhua-chengfazhebianfuxia-shaluqishi/
636,诸界之战-战争之卷,Marvel Comics  ,https://mhfm3tel.cdndm5.com/50/49464/20190418090842_180x240_26.jpg,漫威历年大事件中最精彩的部分，短篇小故事集终于来了。本...,完结,第3话 ,https://www.dm5.com/manhua-zhujiezhizhan-zhanzhengzhijuan/
637,惩罚者：战争特区,Marvel Comics ,https://mhfm1tel.cdndm5.com/11/10639/20190626135722_180x240_23.jpg,惩罚者：战争特区Punisher：War Zone,完结,第5话 ,https://www.dm5.com/manhua-chengfazhe-zhanzhengtequ/
638,秘密勇士v2,Marvel Comics ,https://mhfm6tel.cdndm5.com/37/36445/20171106143437_180x240_21.jpg,欢迎观看秘密勇士V2漫画：九头蛇控制全国，神盾局变色，特...,完结,第12话 ,https://www.dm5.com/manhua-mimiyongshi-v-2/
639,变形金刚：第七区,IDW ,https://mhfm2tel.cdndm5.com/8/7471/20180724215227_180x240_18.jpg,第七区：一个谜一般的机构，由美国政府专门设置，其职能是...,完结,第5话 ,https://www.dm5.com/manhua-bianxingjingang-diqiqu/
640,终极机密,MARVEL ,https://mhfm8tel.cdndm5.com/8/7297/7297_b.jpg,在X教授查尔斯·泽威尔的带领下，X战警始终坚持着与普通人类...,完结,第4话 ,https://www.dm5.com/manhua-zhongjijimi/
641,神威惊奇队长,Marvel Comics ,https://mhfm6tel.cdndm5.com/35/34453/20190104203527_180x240_21.jpg,神威惊奇队长漫画 ，内战II过后，卡罗尔因创伤后的焦虑而无...,完结,第9话 ,https://www.dm5.com/manhua-shenweijingqiduichang/
642,漫威骑士：异人族2009,Marvel Comics ,https://mhfm6tel.cdndm5.com/18/17219/20150115140101_180x240_18.jpg,漫威骑士：异人族2009漫画 ，讲述了在因变种人注册行动导致...,完结,第1话 ,https://www.dm5.com/manhua-manweiqishi-yirenzu-2009/
643,末日战争,Marvel Comics  ,https://mhfm5tel.cdndm5.com/19/18500/20150601113816_180x240_31.jpg,以非洲大陆为起点的一段传奇冒险故事已拉开帷幕，我国最高...,完结,第6话 ,https://www.dm5.com/manhua-morizhanzheng/
644,新复仇者与变形金刚,Marvel Comics ,https://mhfm4tel.cdndm5.com/6/5278/20180724220216_180x240_26.jpg,新复仇者与变形金刚漫画 ，《新复仇者与变形金刚》是Marvel...,完结,第4话 ,https://www.dm5.com/manhua-xinfuchouzheyubianxingjingang/
645,夜行者V3,Marvel Comics ,https://mhfm5tel.cdndm5.com/16/15726/20181005233751_180x240_20.jpg,夜行者v3漫画 ，夜行者与暴风女正被卷入某个庞大的阴谋之中...,完结,第12话 ,https://www.dm5.com/manhua-yexingzhe-v-3/
646,毒液之网-毒液出笼,Marvel Comics ,https://mhfm7tel.cdndm5.com/48/47325/20190111140549_180x240_23.jpg,大战纳尔之后失去了人格的毒液共生体化身为一条狗陪伴在艾...,完结,第1话 ,https://www.dm5.com/manhua-duyezhiwang-duyechulong/
647,蜘蛛侠和X战警,Marvel Comics ,https://mhfm5tel.cdndm5.com/32/31463/20160818164903_180x240_26.jpg,蜘蛛侠和X战警漫画 ，起因是小虫受(已故的)校长老狼委托 前...,完结,第6话 ,https://www.dm5.com/manhua-zhizhuxiahe-x-zhanjing/
648,恐惧本源：天锤尊者,Marvel Comics  ,https://mhfm4tel.cdndm5.com/37/36570/20170523093029_180x240_25.jpg,由八个短篇组成 讲述八位锤使各自的故事,完结,第1话 ,https://www.dm5.com/manhua-kongjubenyuan-tianchuizunzhe/
649,碎星,Marvel Comics ,https://mhfm1tel.cdndm5.com/47/46820/20181215164404_180x240_18.jpg,死侍2里面的碎星终于迎来了自己的个人刊！在电影里昙花一现...,完结,第5话 ,https://www.dm5.com/manhua-suixing/
650,全新美国队长Avengers NOW,Marvel Comics ,https://mhfm1tel.cdndm5.com/18/17183/20180131153952_180x240_21.jpg,全新美国队长Avengers NOW！漫画 ，从此之后，美国队长就是...,完结,第6话 ,https://www.dm5.com/manhua-quanxinmeiguoduichang-avengers-now/
651,湄拉-亚特兰蒂斯女王,DC Comics  ,https://mhfm8tel.cdndm5.com/42/41011/20180301132658_180x240_25.jpg,湄拉女王在长达整整五十五年的配角生涯之后，终于获得了属...,完结,第6话 ,https://www.dm5.com/manhua-meila-yatelandisinvwang/
652,巴格达的荣耀,Niko ,https://mhfm4tel.cdndm5.com/4/3205/3205_b.jpg,本书根据真实故事改编。2003年春，在一场美军对伊拉克的空...,完结,第1卷 ,https://www.dm5.com/manhua-bagedaderongyao/
653,美国队长：重生,Marvel Comics ,https://mhfm1tel.cdndm5.com/9/8146/20180131150638_180x240_18.jpg,故事发生在惊奇世界的英雄内战，反注册派的二战传奇英雄“...,完结,第6话 ,https://www.dm5.com/manhua-meiguoduichang-chongsheng/
654,终夜,DC Comics ,https://mhfm2tel.cdndm5.com/22/21323/20151223230753_180x240_24.jpg,终夜漫画 ，一位名为薄暮的外星人来到了地球，她带来了一个...,完结,第4话 ,https://www.dm5.com/manhua-zhongye/
655,莎拉珊德之天方夜谭,托皮 ,https://mhfm6tel.cdndm5.com/5/4123/4123_b.jpg,《一千零一夜》又称《天方夜谭》。据说最早可追溯到1400多...,完结,第1卷 ,https://www.dm5.com/manhua-shalashandezhitianfangyetan/
656,复仇者：英雄礼遇,Marvel Comics ,https://mhfm7tel.cdndm5.com/32/31272/20190103232919_180x240_25.jpg,假如杰西卡·琼斯加入了复仇者漫画：光头本迪斯早期作品，杰...,完结,第1话 ,https://www.dm5.com/manhua-fuchouzhe-yingxiongliyu/
657,终极漫画复仇者v2,Marvel Comics ,https://mhfm4tel.cdndm5.com/10/9325/20190103231135_180x240_19.jpg,"终极危机的三周后,Nick Fury与Hawkeye讨论了当前的形势.Haw...",完结,第6话 ,https://www.dm5.com/manhua-zhongjimanhuafuchouzhe-v-2/
658,神奇女侠：史蒂夫特刊,DC Comics  ,https://mhfm4tel.cdndm5.com/38/37018/20170617171933_180x240_28.jpg,神奇女侠：史蒂夫·特雷弗的特刊。,完结,第1话 ,https://www.dm5.com/manhua-shenqinvxia-shidifutekan/
659,探险时光：劫脑者,Kaboom! ,https://mhfm1tel.cdndm5.com/51/50381/20190523154452_180x240_17.jpg,这是LSP生命中最重要时刻，如果她得不到帮助，一切都将从指...,完结,第3话 ,https://www.dm5.com/manhua-tanxianshiguang-jienaozhe/
660,英勇与无畏：蝙蝠侠与神奇女侠,DC Comics ,https://mhfm8tel.cdndm5.com/41/40850/20180221201633_180x240_21.jpg,欢迎观看英勇与无畏：蝙蝠侠与神奇女侠,完结,第6话 ,https://www.dm5.com/manhua-yingyongyuwuwei-bianfuxiayushenqinvxia/
661,涂鸦跳跃,Dynamite ,https://mhfm1tel.cdndm5.com/16/15712/15712_b.jpg,涂鸦跳跃漫画 ，由经典游戏改编的关于这只绿色小怪物的漫画...,完结,第6话 ,https://www.dm5.com/manhua-tuyatiaoyue/
662,漫威传承：复仇之灵,Marvel Comics  ,https://mhfm8tel.cdndm5.com/39/38818/20171013105905_180x240_16.jpg,一具天使尸体。一发银色子弹。一个承诺。数世纪来，天堂与...,完结,第5话 ,https://www.dm5.com/manhua-manweichuancheng-fuchouzhiling/
663,分身人,Marvel Comics  ,https://mhfm2tel.cdndm5.com/44/43352/20180723001449_180x240_22.jpg,分身人漫画 ，从泰瑞根迷雾时期沉睡到现在的分身人,完结,第5话 ,https://www.dm5.com/manhua-fenshenren/
664,星球大战：贝克特,Marvel Comics  ,https://mhfm6tel.cdndm5.com/46/45039/20180908210559_180x240_15.jpg,游侠索罗：星球大战外传配套漫画“贝克特”！托拜厄斯·贝克...,完结,第1话 ,https://www.dm5.com/manhua-xingqiudazhan-kete/
665,辐射漫画 All Roads,Bethesda ,https://mhfm6tel.cdndm5.com/12/11336/11336_b.jpg,辐射漫画 All Roads漫画 ，辐射新维加斯官方漫画，漫画是正...,完结,第1话 ,https://www.dm5.com/manhua-fushemanhua-all-roads/
666,索龙三部曲：帝国传承,Olivier Vatine  Fred Blanchard ,https://mhfm9tel.cdndm5.com/12/11756/20180428172106_180x240_21.jpg,索龙三部曲：帝国传承漫画 ，根据蒂莫西·扎恩的畅销小说改...,完结,第6话 ,https://www.dm5.com/manhua-suolongsanbuqu-diguochuancheng/
667,恶魔战士[英文],22 ,https://mhfm5tel.cdndm5.com/4/3823/3823.jpg,11,完结,第6话 ,https://www.dm5.com/manhua-emozhanshi-yingwen/
668,新星2015,Marvel Comics  ,https://mhfm2tel.cdndm5.com/22/21352/20151226225303_180x240_23.jpg,新星2015漫画 ，新星的新故事开始了，在这次他将会遇到什么...,完结,第11话 ,https://www.dm5.com/manhua-xinxing-2015/
669,灭是“灭绝”的灭,Marvel Comics ,https://mhfm8tel.cdndm5.com/43/42491/20180605093300_180x240_23.jpg,灭是”灭绝“的灭漫画 ，秘密战争支线,完结,第4话 ,https://www.dm5.com/manhua-mieshi-miejue-demie/
670,美国队长v6,Marvel Comics ,https://mhfm4tel.cdndm5.com/19/18638/20180131150258_180x240_22.jpg,美国队长V6漫画 ，《美国队长》系列第六卷。从佩吉·卡特去...,完结,第19话 ,https://www.dm5.com/manhua-meiguoduichang-v-6/
671,复仇者：奥创之怒,Marvel Comics ,https://mhfm8tel.cdndm5.com/23/22564/20160415091909_180x240_29.jpg,复仇者：奥创之怒漫画 ，多年前遗留的问题一朝爆发。父与子...,完结,第1卷 ,https://www.dm5.com/manhua-fuchouzhe-aochuangzhinu/
672,蚁人与黄蜂女,Marvel Comics ,https://mhfm3tel.cdndm5.com/43/42721/20180618223248_180x240_26.jpg,漫威知名编剧马克·韦德为你带来mcu配置——二代目蚁人与二...,完结,第5话 ,https://www.dm5.com/manhua-yirenyuhuangfengnv/
673,蜘蛛侠：蓝,Marvel Comics  ,https://mhfm3tel.cdndm5.com/19/18697/20150627105415_180x240_21.jpg,蜘蛛侠：蓝漫画 ，彼得·帕克回忆过去而感到了忧郁，所以他...,完结,第1话 ,https://www.dm5.com/manhua-zhizhuxia-lan/
674,巫毒,DC Comics ,https://mhfm5tel.cdndm5.com/9/8538/20181119133803_180x240_20.jpg,新52 巫毒漫画 ，她是最惹火的脱衣舞女郎，不过美女总是有...,完结,第12话 ,https://www.dm5.com/manhua-wudu/
675,C-3PO：幻肢,Marvel Comics ,https://mhfm7tel.cdndm5.com/23/22581/20160416103847_180x240_20.jpg,讲述了C-3PO在《星球大战：原力觉醒》中红臂的由来！,完结,第1卷 ,https://www.dm5.com/manhua-c-3-po-huanzhi/
676,奇异博士：怪兽出笼,Marvel Comics  ,https://mhfm1tel.cdndm5.com/43/42330/20180526204636_180x240_14.jpg,奇异博士：怪兽出笼漫画 ，本期亮点还是蛮多的~小蛛配奇了...,完结,第1话 ,https://www.dm5.com/manhua-qiyiboshi-guaishouchulong/
677,散装干脆面,Marvel Comics  ,https://mhfm7tel.cdndm5.com/47/46066/20181105110848_180x240_24.jpg,散装干脆面漫画 ，这是《Annihilators》中夹带的一些干脆面...,完结,第4话 ,https://www.dm5.com/manhua-sanzhuanggancuimian/
678,浩克英雄,MARVEL ,https://mhfm3tel.cdndm5.com/23/22684/20160428172757_180x240_35.jpg,"EARTH6001的死侍被辐射波及,变成了浩克侍。并且在小伙伴BOB...",完结,第2卷 ,https://www.dm5.com/manhua-haokeyingxiong/
679,奇异博士和末日博士 凯旋与苦难,Marvel Comics ,https://mhfm5tel.cdndm5.com/16/15368/15368_b.jpg,奇异博士和末日博士 凯旋与苦难漫画 ，末日博士协同盟友前...,完结,第1话 ,https://www.dm5.com/manhua-qybshmrbskxykn/
680,托尔：神威复仇者,Marvel Comics ,https://mhfm6tel.cdndm5.com/20/19486/20181212100953_180x240_26.jpg,托尔：神威复仇者漫画 ，雷神托尔的故事,完结,第8话 ,https://www.dm5.com/manhua-tuoer-shenweifuchouzhe/
681,探险时光：糖果疑云,Kaboom!  ,https://mhfm4tel.cdndm5.com/19/18793/20190103190532_180x240_25.jpg,探险时光：糖果疑云漫画 ，Finn和Jake神秘消失后，糖果王国...,完结,第6话 ,https://www.dm5.com/manhua-tanxianshiguang-tangguoyiyun/
682,星旅,image ,https://mhfm3tel.cdndm5.com/42/41443/20180401230241_180x240_21.jpg,image06年出的无字漫,完结,第1话 ,https://www.dm5.com/manhua-xinglv/
683,起死回生,神斩者天罪汉化 ,https://mhfm2tel.cdndm5.com/8/7600/7600.jpg,"这个漫画..怎么说呢？
二流剧情，二流画风，总之联想一下...",完结,第4话 ,https://www.dm5.com/manhua-qisihuisheng/
684,苍白骑士-冯·弗里斯,DC MARVEL  ,https://mhfm3tel.cdndm5.com/56/55133/20191122163607_180x240_19.jpg,发生在苍白骑士的诅咒主刊第四期之后的松散支线，讲述了这...,完结,第1话 ,https://www.dm5.com/manhua-cangbaiqishi-feng-fulisi/
685,死神学徒,特里·普拉切特 ,https://mhfm7tel.cdndm5.com/14/13822/20190419105512_180x240_18.jpg,死神学徒漫画 ，和其他地方一样。碟形世界也有自己的死神。...,完结,第1卷 ,https://www.dm5.com/manhua-sishenxuetu/
686,刺客信条：婆罗门,UBISOFT ,https://mhfm3tel.cdndm5.com/16/15846/20190616214800_180x240_18.jpg,故事发生在19世纪被殖民的印度土地上，一个名叫Arbaaz Mir...,完结,第1话 ,https://www.dm5.com/manhua-cikexintiao-poluomen/
687,复仇者起源,Marvel Comics ,https://mhfm7tel.cdndm5.com/8/7029/20190103194857_180x240_20.jpg,有这么一天，不同以往的一天，当地球上最英勇的英雄们彼此...,完结,第5话 ,https://www.dm5.com/manhua-fuchouzheqiyuan/
688,灭霸-遗产,Marvel Comics ,https://mhfm5tel.cdndm5.com/46/45022/20180906220740_180x240_25.jpg,他是觊觎神明的凡人，他是毁灭宇宙的暴君，他是死于女儿之...,完结,第1话 ,https://www.dm5.com/manhua-mieba-yichan/
689,坠落之子：美国队长之死,Marvel Comics  ,https://mhfm9tel.cdndm5.com/10/9570/20180131152814_180x240_18.jpg,他将面临朋友和家人的死去，而作为一名英雄来说，如何挽回...,完结,第5话 钢铁侠,https://www.dm5.com/manhua-zhuiluozhizi-meiguoduichangzhisi/
690,罗森贝尔特夫人的奇妙航行,HUMANOIDS ,https://mhfm1tel.cdndm5.com/42/41530/20180409111506_180x240_26.jpg,本漫为District 14的衍生漫，共享同一世界观，主角为少年时...,完结,第4话 ,https://www.dm5.com/manhua-luosenbeiertefurendeqimiaohangxing/
691,惊世绝俗X战警：魂方,Marvel Comics ,https://mhfm5tel.cdndm5.com/14/13292/20180903204134_180x240_15.jpg,惊世绝俗X战警：魂方漫画 ，这本漫画讲的是某平行宇宙的人...,完结,第2话 ,https://www.dm5.com/manhua-jsjsxzhanjinghf/
692,猩球崛起,未知  ,https://mhfm6tel.cdndm5.com/12/11934/20190602224728_180x240_9.jpg,影片是科幻经典《人猿星球》的前传，聚焦于人猿进化为高级...,完结,第6话 ,https://www.dm5.com/manhua-xingqiujueqi/
693,忍者神龟03版动画官方资料设定书,Mirage Studios ,https://mhfm1tel.cdndm5.com/17/16567/16567_b.jpg,忍者神龟03版动画官方资料设定书漫画 ，这本书是是Mirage S...,完结,第1话 ,https://www.dm5.com/manhua-renzheshengui-03-bandonghuaguanfangziliaoshedingshu/
694,夜翼：新秩序,DC Comics ,https://mhfm2tel.cdndm5.com/39/38136/20170826222848_180x240_23.jpg,在2028年，夜翼杀死了世界上大多数的超人类，并创立了名为...,完结,第6话 ,https://www.dm5.com/manhua-yeyi-xinzhixu/
