,标题,作者,封面,内容简介,是否完结,最新章节,漫画页地址
1439,勇敢无畏,Marvel Comics  ,https://mhfm6tel.cdndm5.com/53/52372/20190808103318_180x240_22.jpg,以隐形女、惊奇队长和暴风女为主角。在这个名为“篝火之歌...,连载中,第4话 ,https://www.dm5.com/manhua-yongganwuwei/
1440,瓦坎达万岁,Marvel Comics  ,https://mhfm8tel.cdndm5.com/43/42945/20180701215811_180x240_23.jpg,瓦坎达万岁漫画 ，该系列编剧为著名科幻/奇幻小说家Nnedi O...,连载中,第3话 ,https://www.dm5.com/manhua-fuchouzhe-wakandawansui/
1441,蝙蝠侠：幽灵骑士,DC Comics ,https://mhfm5tel.cdndm5.com/55/54513/20191101225020_180x240_24.jpg,在哥谭市，万圣节从来不意味着游戏，只意味着大祸临头，这...,连载中,第3话 part3 三个鬼魂,https://www.dm5.com/manhua-bianfuxia-youlingqishi/
1442,蜘蛛侠的究极仇敌,Marvel Comics ,https://mhfm9tel.cdndm5.com/15/14641/20181105170338_180x240_18.jpg,蜘蛛侠的究极仇敌漫画 ，回旋镖，惊雷，超频，速魔和女甲虫...,连载中,第11话 ,https://www.dm5.com/manhua-zhizhuxiadejiujichoudi/
1443,灭虫专家,Simon Oliver ,https://mhfm2tel.cdndm5.com/8/7226/7226_b.jpg,刚刚出狱的主角Henry James开始为他继父Nils Peterson的灭...,连载中,第2话 ,https://www.dm5.com/manhua-miechongzhuanjia/
1444,风城工盟,image ,https://mhfm8tel.cdndm5.com/20/19642/20190609232240_180x240_17.jpg,一个非常燃的故事，聚集了一堆冷门英雄——风城工盟！,连载中,第2话 ,https://www.dm5.com/manhua-fengchenggongmeng/
1445,超人：钢铁之躯1991,DC Comics  ,https://mhfm4tel.cdndm5.com/23/22098/20180821211629_180x240_24.jpg,超人：钢铁之躯1991漫画 ，从1991年连载至2003年第134期完...,连载中,第115话 我们的世界陷入战争,https://www.dm5.com/manhua-chaoren-gangtiezhiqu-1991/
1446,X战警：未来昔日,Marvel Comics  ,https://mhfm5tel.cdndm5.com/21/20758/20151025220649_180x240_31.jpg,X战警：未来昔日漫画 ，故事发生在并不遥远的未来，X战警遭...,连载中,第1话 ,https://www.dm5.com/manhua-x-zhanjing-weilaixiri/
1447,新52邪恶永恒 支线自杀小队,DC Comics ,https://mhfm4tel.cdndm5.com/14/13945/20180901144357_180x240_27.jpg,新52邪恶永恒 支线自杀小队,连载中,第30话 ,https://www.dm5.com/manhua-xin-52-xieeyongheng-zhixianzishaxiaodui/
1448,人体炸弹,DC Comics  ,https://mhfm1tel.cdndm5.com/22/21196/20151212122209_180x240_24.jpg,人体炸弹漫画 ，正义需要新的武器！,连载中,第4卷 ,https://www.dm5.com/manhua-rentizhadan/
1449,蜘蛛侠100周年特别刊,Marvel Comics ,https://mhfm2tel.cdndm5.com/16/15800/20181112113224_180x240_22.jpg,蜘蛛侠100周年特别刊漫画 ，由于意识到披在高科技共生体外...,连载中,第1话 ,https://www.dm5.com/manhua-zhizhuxia-100-zhouniantebiekan/
1450,BATMAN-CHILD OF：DREAMS,麻宫骑亚 ,https://mhfm1tel.cdndm5.com/7/6151/20180818131404_180x240_16.jpg,BATMAN-CHILD_OF-DREAMS漫画 ，日版蝙蝠侠。,连载中,第2卷 ,https://www.dm5.com/manhua-batman-child-of-dreams/
1451,末日巡逻队V6,DC Comics ,https://mhfm4tel.cdndm5.com/37/36834/20170607092949_180x240_27.jpg,My Greatest Adventure #80 (1963年)，虽然在过去也过因销...,连载中,第7话 ,https://www.dm5.com/manhua-morixunluodui-v-6/
1452,夜间新闻,Jonathan Hickman ,https://mhfm7tel.cdndm5.com/37/36935/20170613092632_180x240_54.png,我很狂，我要跳出这个地狱地带！一个邪教组织控制了整个社...,连载中,第5话 ,https://www.dm5.com/manhua-yejianxinwen/
1453,龙女v2,Marvel Comics  ,https://mhfm4tel.cdndm5.com/47/46703/20181209212240_180x240_21.jpg,本刊也是漫威电子原创刊，编剧为Jed MacKay，画师为Travel ...,连载中,第3话 ,https://www.dm5.com/manhua-longnv-v-2/
1454,DMZ非军事区,MARVEL ,https://mhfm4tel.cdndm5.com/9/8426/8426.jpg,深入一场永无止境的战争......,连载中,第4话 ,https://www.dm5.com/manhua-dmz-feijunshiqu/
1455,机偶情缘,IFS ,https://mhfm3tel.cdndm5.com/8/7004/7004_b.jpg,大富豪男爵一直想要制造出完全像真人一样的女性机器人，可...,连载中,第2话 ,https://www.dm5.com/manhua-jiouqingyuan/
1456,Independence Day,Marvel Comics ,https://mhfm5tel.cdndm5.com/1/529/529_b.jpg,Independence Day漫画，欢迎在线观看！,连载中,第2卷 ,https://www.dm5.com/manhua-independence-day/
1457,光晕：崛起,Marvel Comics ,https://mhfm6tel.cdndm5.com/7/6761/20180724200956_180x240_15.jpg,光晕漫画英文原名：halo，中文名称又称作：光环漫画，改编...,连载中,第1话 ,https://www.dm5.com/manhua-guangyun-jueqi/
1458,OMAC,DC Comics ,https://mhfm5tel.cdndm5.com/11/10066/10066_c_.jpg,OMAC漫画 ，OMAC是one-man army corps的简称，重启前有多部...,连载中,第1话 ,https://www.dm5.com/manhua-omac/
1459,蝙蝠侠：哥谭大门,DC Comics ,https://mhfm2tel.cdndm5.com/16/15681/20180820185736_180x240_23.jpg,蝙蝠侠：哥谭大门漫画 ，讲述哥谭市四大家族的故事，有涉及...,连载中,第5话 ,https://www.dm5.com/manhua-bianfuxia-getandamen/
1460,天外来客,SUMEYYE KESGIN ,https://mhfm5tel.cdndm5.com/40/39171/20171104152053_180x240_22.jpg,天外文明的故事相信大家早已不陌生。然而在我们为之感到好...,连载中,第4卷 ,https://www.dm5.com/manhua-tianwailaike/
1461,蝙蝠侠与德古拉,DC Comics ,https://mhfm3tel.cdndm5.com/16/15998/20180818102240_180x240_21.jpg,蝙蝠侠与德古拉漫画 ，蝙蝠侠去往异世界，与德古拉的短篇。,连载中,第1话 ,https://www.dm5.com/manhua-bianfuxiayudegula/
1462,漫威超级英雄历险记,Marvel Comics  ,https://mhfm1tel.cdndm5.com/46/45634/20181013135700_180x240_21.jpg,漫威超级英雄历险记漫画 ，“蜘蛛侠”彼得·帕克过完假期准...,连载中,蜘蛛侠-蛛网设计师 ,https://www.dm5.com/manhua-manweichaojiyingxionglixianji/
1463,探险时光：末日之始,Kaboom ,https://mhfm4tel.cdndm5.com/51/50774/20190606104123_180x240_19.jpg,探险时光：末日之始漫画 ，芬恩触犯了对时序之王的诺言，将...,连载中,第3话 ,https://www.dm5.com/manhua-tanxianshiguang-morizhishi/
1464,鹰眼v1,Marvel Comics  ,https://mhfm9tel.cdndm5.com/22/21349/20180825162449_180x240_25.jpg,鹰眼离开复仇者在克罗斯科技公司打工恋爱、并初遇仿声鸟的...,连载中,第4卷 ,https://www.dm5.com/manhua-yingyan-v-1/
1465,复仇者大战阿特拉斯特工,Marvel Comics ,https://mhfm2tel.cdndm5.com/41/40354/20180117132530_180x240_32.jpg,阿特拉斯特工回来了！以英雄的正义之姿！世界各地不断出现...,连载中,第3话 ,https://www.dm5.com/manhua-fuchouzhedazhanatelasitegong/
1466,Ame-Comi系列2：蝙蝠女,DC Comics ,https://mhfm2tel.cdndm5.com/14/13835/20180901130000_180x240_25.jpg,Ame-Comi系列2：蝙蝠女漫画 ，当这个世界的英雄全部变成妹...,连载中,第3话 ,https://www.dm5.com/manhua-amecomixl2bfn/
1467,惊奇队长v6,Marvel Comics ,https://mhfm1tel.cdndm5.com/24/23261/20160613113344_180x240_18.jpg,惊奇队长V6漫画 ，惊奇队长迈·威尔本应癌症死去，可是不知...,连载中,第4话 ,https://www.dm5.com/manhua-jingqiduichang-v-6/
1468,围城之洛基,Marvel Comics ,https://mhfm4tel.cdndm5.com/9/8603/8603.jpg,内战之前~雷神之锤陨落尘世~预示着仙宫的回归~北欧众神回归...,连载中,第1话 ,https://www.dm5.com/manhua-weichengzhiluoji/
1469,世代相承：惊奇,Marvel Comics  ,https://mhfm6tel.cdndm5.com/39/38643/20171001202740_180x240_16.jpg,世代相承-惊奇漫画 ，卡玛拉·可汗穿越到了70年代的纽约，那...,连载中,第1话 ,https://www.dm5.com/manhua-shidaixiangcheng-jingqi/
1470,绿箭：第一年,DC Comics ,https://mhfm2tel.cdndm5.com/9/8750/20180818114823_180x240_17.jpg,"Green Arrow,真名Oliver Queen,Star City的前任市长,DC世界...",连载中,第6话 ,https://www.dm5.com/manhua-lvjian-diyinian/
1471,围城之蜘蛛侠,Marvel Comics ,https://mhfm3tel.cdndm5.com/9/8598/20181112134721_180x240_19.jpg,黑暗王朝时期~诺曼.奥斯本组建了自己的复仇者~作为曾经的绿...,连载中,第1话 ,https://www.dm5.com/manhua-weichengzhizhizhuxia/
1472,罗宾汉v2,zenescope ,https://mhfm1tel.cdndm5.com/18/17074/20141226165638_180x240_24.jpg,现代格林童话：罗宾汉v2漫画 ，以英国民间传说侠盗式英雄人...,连载中,第1话 ,https://www.dm5.com/manhua-luobinhan-v-2/
1473,暮世残血,神斩汉化 ,https://mhfm5tel.cdndm5.com/8/7527/7527.jpg,同样是熟悉的丧尸题材，但这次的主角除了人类，还有吸血鬼....,连载中,第5话 ,https://www.dm5.com/manhua-mushicanxue/
1474,冠军争夺战,Marvel Comics ,https://mhfm9tel.cdndm5.com/32/31220/20160730110951_180x240_22.jpg,冠军争夺战漫画 ，斗界已成往事，争夺悄然进行。昔日勇者再...,连载中,第2话 ,https://www.dm5.com/manhua-guanjunzhengduozhan/
1475,这不是漫--喂,佚名 ,https://mhfm4tel.cdndm5.com/40/39378/20171117195911_180x240_26.jpg,欢迎观看《这不是漫--喂》漫画！,连载中,第1话 ,https://www.dm5.com/manhua-zhebushiman-wei/
1476,《复仇者联盟2：奥创纪元》前奏：这权杖之岛,Marvel Comics  ,https://mhfm5tel.cdndm5.com/19/18618/20190103230712_180x240_7.jpg,本篇从复仇者联盟1结束讲起，神盾对洛基的权杖展开了研究，...,连载中,第1话 ,https://www.dm5.com/manhua--fuchouzhelianmeng-2-aochuangjiyuan-qianzou-zhequanzhangzhidao/
1477,超级少女v4,DC Comics ,https://mhfm7tel.cdndm5.com/22/21906/20180724195642_180x240_25.jpg,超级少女v4漫画，超级少女的第四期。,连载中,第80卷 ,https://www.dm5.com/manhua-chaojishaonv-v-4/
1478,塞尼斯托军团故事：机械超人,DC Comics ,https://mhfm5tel.cdndm5.com/11/10117/20180821195148_180x240_27.jpg,Hal Jordan， Kyle Rayner， John Stewart 还有 Guy Gardne...,连载中,第1话 ,https://www.dm5.com/manhua-sainisituojuntuangushi-jixiechaoren/
1479,四目暴龙：火焰之心,image ,https://mhfm9tel.cdndm5.com/41/40083/20180102001816_180x240_27.jpg,故事以20世纪30年代美国大萧条时期为背景，将“斗龙”引入...,连载中,第4话 ,https://www.dm5.com/manhua-simubaolong-v-2/
1480,月光骑士：寂静骑士,Marvel Comics ,https://mhfm3tel.cdndm5.com/13/12747/12747_b.jpg,月光骑士：寂静骑士漫画 ，月光骑士（Moon Knight）是惊奇...,连载中,第1话 ,https://www.dm5.com/manhua-yueguangqishi-jijingqishi/
1481,阿马罗德斯:异域孤军,Mecha Workshop ,https://mhfm6tel.cdndm5.com/14/13768/13768_b.jpg,讲述一个人类有了能力去外星球打仗，结果撤退时，有一支大...,连载中,第3话 ,https://www.dm5.com/manhua-amaluodesi-yiyugujun/
1482,月色撩人,Image ,https://mhfm7tel.cdndm5.com/39/38007/20170815170340_180x240_19.jpg,讲述了一些怪物，浪漫和魔法的故事，各种奇形怪状的生物和...,连载中,第1话 ,https://www.dm5.com/manhua-yueseliaoren/
1483,蝙蝠侠：暗夜长影,DC Comics ,https://mhfm6tel.cdndm5.com/16/15658/20180820223208_180x240_22.jpg,继承了披风的迪克试图走出布鲁斯留下的阴影，而黑暗中滋养...,连载中,第4话 ,https://www.dm5.com/manhua-bianfuxia-anyechangying/
1484,DC超级英雄少女：超级英雄高中的过去时光,DC ,https://mhfm7tel.cdndm5.com/34/33852/20161118162403_180x240_35.jpg,欢迎观看DC超级英雄少女：超级英雄高中的过去时光漫画：超...,连载中,第12话 ,https://www.dm5.com/manhua-dc-chaojiyingxiongshaonv-chaojiyingxionggaozhongdeguoqushiguang/
1485,AvsX Consequences,Marvel ,https://mhfm8tel.cdndm5.com/12/11629/11629_b.jpg,Avengers Vs X-Men: Consequences，复仇者vsX-战警支线，讲...,连载中,第5话 ,https://www.dm5.com/manhua-avsx-consequences/
1486,忍者神龟：凯西与艾菲尔,IDW ,https://mhfm4tel.cdndm5.com/32/31343/20160808222927_180x240_25.jpg,忍者神龟：凯西与艾菲尔漫画 ，IDW TMNT番外一本，日式小清...,连载中,第2话 ,https://www.dm5.com/manhua-renzheshengui-kaixiyuaifeier/
1487,蚁人电影前奏,Marvel Comics ,https://mhfm4tel.cdndm5.com/18/17428/20150211160817_180x240_13.jpg,蚁人电影前奏漫画 ，《蚁人》电影版先行漫画,连载中,第2话 ,https://www.dm5.com/manhua-yirendianyingqianzou/
1488,Ame-Comi系列3：德拉丹特,DC Comics ,https://mhfm7tel.cdndm5.com/17/16139/16139_b.jpg,Ame-Comi系列3：德拉丹特漫画 ，德拉丹特是谁？她为什么如...,连载中,第2话 ,https://www.dm5.com/manhua-ame-comi-xilie-3-deladante/
1489,铁拳：活体武器,Marvel Comics ,https://mhfm1tel.cdndm5.com/16/15367/20180726180641_180x240_25.jpg,铁拳：活体武器漫画 ，复仇的力量是一把双刃剑，铁拳很快就...,连载中,第4话 ,https://www.dm5.com/manhua-tiequan-huotiwuqi/
1490,Ame-Comi系列：神奇女侠,DC Comics ,https://mhfm5tel.cdndm5.com/14/13350/20180901120510_180x240_8.jpg,Ame-Comi系列：神奇女侠漫画 ，当这个世界的英雄全部变成妹...,连载中,第3话 ,https://www.dm5.com/manhua-ame-comi-xilie-shenqinvxia/
1491,霍华德怪鸭,Marvel Comics  ,https://mhfm2tel.cdndm5.com/22/21062/20151126091737_180x240_19.jpg,霍华德怪鸭漫画 ，漫威无处不在的大英雄霍华德鸭来啦！,连载中,第5卷 ,https://www.dm5.com/manhua-huohuadeguaiya/
1492,X战士时代 - X肃清者,Marvel Comics ,https://mhfm5tel.cdndm5.com/49/48285/20190603130813_180x240_15.jpg,"首期发布!本短篇连载是篇幅为五期,讲述X战士时代(AoXM)的“...",连载中,第4话 ,https://www.dm5.com/manhua-x-zhanshishidai--x-suqingzhe/
1493,爱丽诺 乔奈斯,阿雷格西雅斯  欧萝赫  ,https://mhfm5tel.cdndm5.com/35/34913/20170123224141_180x240_15.jpg,爱丽诺 乔奈斯漫画 ，这所有的活儿布兰卡小姐都会做，多亏...,连载中,第2话 ,https://www.dm5.com/manhua-ailinuo-qiaonaisi/
1494,夜行神龙：坏蛋们,Greg Weisman ,https://mhfm8tel.cdndm5.com/13/12321/12321_b.jpg,夜行神龙：坏蛋们漫画 ，夜行神龙的支线漫画，讲述当初的几...,连载中,第5话 ,https://www.dm5.com/manhua-yxsl-huaidanmen/
1495,蝙蝠侠大战超人：正义黎明前传漫画,DC Comics ,https://mhfm8tel.cdndm5.com/22/21815/20180820225344_180x240_21.jpg,蝙蝠侠大战超人：正义黎明前传漫画漫画 ，DC电影宇宙第二作...,连载中,第5话 ,https://www.dm5.com/manhua-bianfuxiadazhanchaoren-zhengyilimingqianchuanmanhua/
1496,哨兵：时眼之下,Marvel Comics ,https://mhfm4tel.cdndm5.com/16/15430/15430_b.jpg,哨兵：时眼之下漫画 ，我叫哨兵，这是我的故事……,连载中,第1话 ,https://www.dm5.com/manhua-shaobing-shiyanzhixia/
1497,惊奇宇宙VS惩罚者,Marvel Comics ,https://mhfm2tel.cdndm5.com/8/7415/20190104202238_180x240_23.jpg,惊奇宇宙VS惩罚者，因病毒感染而成为肉食者的超级英雄们，...,连载中,第4话 ,https://www.dm5.com/manhua-jingqiyuzhou-vs-chengfazhe/
1498,FFv2,Marvel Comics ,https://mhfm8tel.cdndm5.com/18/17474/20150216105117_180x240_34.jpg,FFv2漫画 ，神棍德带领两个基友和媳妇跑了，朗哥接受维和世...,连载中,第1话 ,https://www.dm5.com/manhua-ffv-2/
1499,蝙蝠侠：绝对恐怖,DC Comics ,https://mhfm5tel.cdndm5.com/5/4162/20180818113438_180x240_22.jpg,灭有人比乔纳森·克雷恩博士更了解恐惧。克雷恩无时无刻不生...,连载中,第2话 ,https://www.dm5.com/manhua-bianfuxia-jueduikongbu/
1500,我们时刻守卫着,image  ,https://mhfm2tel.cdndm5.com/22/21015/20151121091354_180x240_18.jpg,我们时刻守卫着漫画 ，这本漫画讲述的是发生在未来的一场美...,连载中,第1话 ,https://www.dm5.com/manhua-womenshikeshouweizhao/
1501,忍者神龟2012：UK杂志配套漫画,Panini magazines ,https://mhfm5tel.cdndm5.com/51/50328/20190521163744_180x240_27.jpg,来自英国的儿童杂志，每期都会带1-2篇小漫画,连载中,第5话 ,https://www.dm5.com/manhua-renzheshengui-2012-uk-zazhipeitaomanhua/
1502,异人族(1998-1999),Marvel Comics ,https://mhfm8tel.cdndm5.com/46/45645/20181014103626_180x240_19.jpg,黑蝠王身上似乎出现了以往从未被发现的缺陷，而这个缺陷可...,连载中,第3话 ,https://www.dm5.com/manhua-yirenzu-1998-1999/
1503,神盾局V3,Marvel Comics ,https://mhfm3tel.cdndm5.com/18/17253/20150119142917_180x240_26.jpg,神盾局V3漫画 ，漫画《神盾局》是漫威推出的2015年全新连载...,连载中,第5话 ,https://www.dm5.com/manhua-shendunju-v-3/
1504,骄子,CrossGen Comics  ,https://mhfm6tel.cdndm5.com/24/23022/20160529152914_180x240_26.jpg,骄子漫画 ，在作为成年礼的比武上，伊森的剑不受控制的击伤...,连载中,第5卷 ,https://www.dm5.com/manhua-jiaozi/
1505,雌狐：狮子报恩,DC Comics ,https://mhfm9tel.cdndm5.com/14/13012/20180828231705_180x240_21.jpg,>是讲述雌狐玛丽发现杀死自己母亲的真正凶手，独自回到家乡...,连载中,第4话 ,https://www.dm5.com/manhua-cihu-shizibaoen/
1506,先驱勇士V2,VALIANT ,https://mhfm9tel.cdndm5.com/35/34185/20161219111049_180x240_32.jpg,欢迎观看先驱勇士V2漫画：先驱者是一种新型人类，拥有超乎...,连载中,第0话 ,https://www.dm5.com/manhua-xianquyongshi-v-2/
1507,恐惧之母,DC Comics ,https://mhfm6tel.cdndm5.com/48/47924/20190211163853_180x240_20.jpg,久别还乡的哥谭名媛选择成为暴力义警，不忘童年阴影开始打...,连载中,第1话 ,https://www.dm5.com/manhua-kongjuzhimu/
1508,遗忘之歌,image ,https://mhfm1tel.cdndm5.com/52/51179/20190620223344_180x240_18.jpg,遗忘之歌漫画 ，十年前，费城三十万居民突然消失在虚空界。...,连载中,第1话 ,https://www.dm5.com/manhua-yiwangzhige/
1509,惊世骇俗蜘蛛侠与金刚狼,Marvel Comics ,https://mhfm1tel.cdndm5.com/34/33919/20161124121506_180x240_32.jpg,欢迎观看惊世骇俗蜘蛛侠与金刚狼漫画：玩不厌的时空穿越，...,连载中,第6话 ,https://www.dm5.com/manhua-jingshihaisuzhizhuxiayujinganglang/
1510,浩克粉碎复仇者,Marvel Comics ,https://mhfm1tel.cdndm5.com/13/12756/20181105155256_180x240_24.jpg,浩克粉碎复仇者漫画 ，发生在复仇者的#7和#14之间的故事。...,连载中,第1话 ,https://www.dm5.com/manhua-haokefensuifuchouzhe/
1511,安珀志：安珀九王子,Lou Harrison ,https://mhfm3tel.cdndm5.com/19/18401/20150518105730_180x240_19.jpg,"美国“国宝级”奇幻史诗巅峰巨著
唯一令《魔戒》作者托尔...",连载中,第1话 ,https://www.dm5.com/manhua-anpozhi-anpojiuwangzi/
1512,至黑之夜：问号神探,DC ,https://mhfm1tel.cdndm5.com/8/7189/20180730175233_180x240_22.jpg,值得一提的是凯特的恋人里可不全都是无名之辈，其中还包括...,连载中,第1话 ,https://www.dm5.com/manhua-zhiheizhiye-wenhaoshentan/
1513,罗刹女v3,Marvel Comics  ,https://mhfm3tel.cdndm5.com/22/21579/20160124000021_180x240_19.jpg,罗刹女漫画 ，罗刹与牌皇发生冲突并随浩劫等人出勤，任务执...,连载中,第3话 ,https://www.dm5.com/manhua-luoshanv-v-3/
1514,道林格雷的画像,王尔德 ,https://mhfm4tel.cdndm5.com/8/7537/20180724184116_180x240_19.jpg,天生漂亮异常的道林格雷因见了画家霍华德给他画的真人一样...,连载中,第3话 ,https://www.dm5.com/manhua-daolingeleidehuaxiang/
1515,绿灯侠与绿箭侠v1,DC Comics ,https://mhfm1tel.cdndm5.com/16/15233/20180827191428_180x240_25.jpg,绿灯侠与绿箭侠v1漫画 ，“绿灯与绿箭”可说是DC主流漫画真...,连载中,第4话 ,https://www.dm5.com/manhua-lvdengxiayulvjianxia-v-1/
1516,闪点-格鲁迪战争,DC Comics ,https://mhfm1tel.cdndm5.com/15/14790/14790_b.jpg,闪点支线——格鲁迪战争漫画，欢迎在线观看！,连载中,第1话 ,https://www.dm5.com/manhua-shandian-geludizhanzheng/
1517,惊奇女士v4,Marvel Comics  ,https://mhfm1tel.cdndm5.com/42/41747/20180422232033_180x240_23.jpg,惊奇女士V4漫画 ，二代“惊奇女士”卡玛拉·可汗的个刊,连载中,第28话 ,https://www.dm5.com/manhua-jingqinvshi-v-4/
1518,钢铁侠:暗无天日,MARVEL ,https://mhfm5tel.cdndm5.com/17/16662/20141104091629_180x240_19.jpg,漫威暗影宇宙系列的钢铁侠漫画钢铁侠:暗无天日,连载中,第1话 ,https://www.dm5.com/manhua-gangtiexia-anwutianri/
1519,面纱,IDW Publishing ,https://mhfm9tel.cdndm5.com/7/6662/20181112151133_180x240_15.jpg,昏暗的城市，会发生怎么样的故事？,连载中,第4话 ,https://www.dm5.com/manhua-miansha/
1520,湄拉：破浪者,DC Comics  ,https://mhfm4tel.cdndm5.com/50/49666/20190426154053_180x240_16.jpg,这本图像小说主要讲述了湄拉与亚瑟之间 罗密欧与朱丽叶式的...,连载中,第2话 ,https://www.dm5.com/manhua-meila-polangzhe/
1521,血防线,DC Comics ,https://mhfm5tel.cdndm5.com/26/25473/20160713114943_180x240_30.jpg,神秘陨石降落地球，引发生物变异，瘸腿男孩变身野兽，力战...,连载中,第4话 ,https://www.dm5.com/manhua-xuefangxian/
1522,少年泰坦v2,DC Comics ,https://mhfm1tel.cdndm5.com/35/34328/20161226144256_180x240_39.jpg,欢迎观看少年泰坦v2漫画：该故事发生在《新少年泰坦v2》和...,连载中,第1话 ,https://www.dm5.com/manhua-shaoniantaitan-v-2/
1523,超级小子v3,DC Comics  ,https://mhfm7tel.cdndm5.com/34/33281/20170818153758_180x240_23.jpg,超级小子v3漫画 ，本刊与Batgirl刊并无剧情上的联动，仅為...,连载中,第89话 ,https://www.dm5.com/manhua-chaojixiaozi-v-3/
1524,JSA全明星,DC Comics ,https://mhfm9tel.cdndm5.com/15/14574/14574_b.jpg,JSA全明星漫画 ，二战期间，一对变装神秘人组成了第一支，...,连载中,第7话 ,https://www.dm5.com/manhua-jsa-quanmingxing/
1525,影逝,IMAGE ,https://mhfm7tel.cdndm5.com/22/21521/20160115142439_180x240_19.jpg,影逝漫画 ，珍珠港事件后，洛杉矶实行灯火管制，夜晚一片漆...,连载中,第1卷 ,https://www.dm5.com/manhua-yingshi/
1526,星际迷航/绿灯侠：光谱战争,DC Comics  ,https://mhfm4tel.cdndm5.com/19/18805/20150710135530_180x240_28.jpg,星际迷航 绿灯侠：光谱战争漫画 ，柯克与史波克在一个失落...,连载中,第6话 ,https://www.dm5.com/manhua-xingjimihangludengxialiandong/
1527,约翰卡特·火星公主,MARVEL ,https://mhfm3tel.cdndm5.com/10/9512/9512.jpg,美国南北战争结束的1866年，南方军队骑兵大尉卡特从阿里台...,连载中,第2话 ,https://www.dm5.com/manhua-yuehankate-huoxinggongzhu/
1528,超人：和平之境,DC Comics ,https://mhfm7tel.cdndm5.com/37/36838/20170607152122_180x240_13.jpg,欢迎观看超人：和平之境漫画：Paul Dini与Alex Ross两大美...,连载中,第1话 ,https://www.dm5.com/manhua-chaoren-hepingzhijing/
1529,脉冲,DC Comics ,https://mhfm5tel.cdndm5.com/16/15288/15288_b.jpg,脉冲漫画 ，正在调查一个可疑军工厂的年轻神速跑者巴特艾伦...,连载中,第3话 ,https://www.dm5.com/manhua-maichong/
1530,变形金刚：领袖之路,IDW ,https://mhfm2tel.cdndm5.com/20/19327/20180724230613_180x240_25.jpg,变形金刚：领袖之路漫画 ，擎天柱已经离开——而霸天虎正四...,连载中,第1话 ,https://www.dm5.com/manhua-bianxingjingang-lingxiuzhilu/
1531,猿猴世界之邪恶的进化,MARVEL ,https://mhfm1tel.cdndm5.com/9/8305/8305.jpg,"当一道闪电划过天空，伴随着乌云。。。。啥，又是这句？！...",连载中,第1话 ,https://www.dm5.com/manhua-yuanhoushijiezhixieedejinhua/
1532,小超人,未知 ,https://mhfm2tel.cdndm5.com/8/7937/20180821182901_180x240_16.jpg,小超人漫画 ，有时候我不禁好奇，假如我有一个平凡的童年会...,连载中,第1话 ,https://www.dm5.com/manhua-xiaochaoren/
1533,蜘蛛侠年刊,Marvel Comics ,https://mhfm4tel.cdndm5.com/5/4165/20181105164341_180x240_20.jpg,本期年刊主要介绍的是蜘蛛侠的死对头“沙人“的童年成长及...,连载中,2011年刊01 ,https://www.dm5.com/manhua-zhizhuxianiankan/
1534,死灵锁,Marvel Comics ,https://mhfm7tel.cdndm5.com/18/17260/20150120152003_180x240_32.jpg,死灵锁漫画 ，既是善良医生又是杀戮机器 记忆清除、混沌计...,连载中,第3话 ,https://www.dm5.com/manhua-silingsuo/
1535,神奇女侠77,DC Comics  ,https://mhfm1tel.cdndm5.com/9/8111/20180901121133_180x240_19.jpg,77年版美剧神奇女侠的漫画！,连载中,第3话 ,https://www.dm5.com/manhua-shenqinvxia-77/
1536,钢铁爱国者Marvel Now,Marvel Comics ,https://mhfm1tel.cdndm5.com/16/15231/15231_b.jpg,钢铁爱国者Marvel Now漫画 ，詹姆斯.鲁伯特.“罗德”.罗德...,连载中,第5话 ,https://www.dm5.com/manhua-gangtieaiguozhe-marvel-now/
1537,虚境实心,image ,https://mhfm5tel.cdndm5.com/18/17669/20150317164647_180x240_26.jpg,虚境实心漫画 ，近未来的时代，VR技术已经成型，有其中一个...,连载中,第2话 ,https://www.dm5.com/manhua-xujingshixin/
1538,沉默者,DC Comics  ,https://mhfm3tel.cdndm5.com/41/40299/20180113235243_180x240_18.jpg,欢迎观看沉默者,连载中,第1话 ,https://www.dm5.com/manhua-chenmozhe/
1539,正义联盟：新的边际,DC Comics ,https://mhfm8tel.cdndm5.com/42/41071/20180305232540_180x240_31.jpg,Darwyn Cooke编绘的漫画，动画电影“正义联盟:新的边际”的...,连载中,特别篇之赛道风云 ,https://www.dm5.com/manhua-dc-xindebianji/
1540,鹰侠-寻获,DC ,https://mhfm5tel.cdndm5.com/41/40056/20171231203243_180x240_26.jpg,本刊出版时间跟在《金属》主线第四期后，但具体故事发生时...,连载中,第1话 ,https://www.dm5.com/manhua-yingxia-xunhuo/
1541,唐那泰罗：大脑窃贼,Mirage Studios ,https://mhfm7tel.cdndm5.com/24/23100/20160603233018_180x240_23.jpg,唐那泰罗：大脑窃贼漫画 ，“忍者龟大战斯多克曼博士”事件...,连载中,第4话 ,https://www.dm5.com/manhua-tangnatailuo-danaoqiezei/
1542,金刚狼：日本头号通缉犯,Marvel Comics ,https://mhfm9tel.cdndm5.com/13/12934/12934_b.jpg,金刚狼：日本头号通缉犯漫画 ，金刚狼--日本头号通缉犯 无...,连载中,第2话 ,https://www.dm5.com/manhua-jglrbthtjf/
